year,state,district,crop,season,soil_type,irrigation,seed_variety,area,rainfall,temperature,fertilizer,pesticide,production,yield
2019,Odisha,sundargarh,maize,kharif,lateritic,canal,hyv,2.22,924.0,22.945,2342136.925,4996.15,15482.5,4176.0
2019,Odisha,sundargarh,maize,rabi,saline,drip,hybrid,0.77,83.0,22.945,2342136.925,4996.15,15482.5,4172.0
2019,Odisha,sundargarh,maize,zaid,alluvial,lift,hyv,2.12,181.0,22.945,2342136.925,4996.15,15482.5,3842.0
2019,Odisha,sundargarh,wheat,kharif,red_black,drip,hyv,1.23,1138.0,22.945,2342136.925,4996.15,15482.5,3729.0
2019,Odisha,sundargarh,wheat,rabi,saline,drip,hyv,0.76,247.0,22.945,2342136.925,4996.15,15482.5,3331.0
2019,Odisha,sundargarh,wheat,zaid,saline,drip,hyv,2.93,270.0,22.945,2342136.925,4996.15,15482.5,3127.0
2019,Odisha,sundargarh,groundnut,kharif,lateritic,tubewell,hyv,3.68,1485.0,22.945,2342136.925,4996.15,15482.5,2491.0
2019,Odisha,sundargarh,groundnut,rabi,red_black,canal,hybrid,3.15,253.0,22.945,2342136.925,4996.15,15482.5,3076.0
2019,Odisha,sundargarh,groundnut,zaid,red_black,canal,local,2.76,207.0,22.945,2342136.925,4996.15,15482.5,2033.0
2019,Odisha,sundargarh,mung,kharif,alluvial,none,hybrid,2.43,939.0,22.945,2342136.925,4996.15,15482.5,1044.0
2019,Odisha,sundargarh,mung,rabi,alluvial,none,local,1.2,213.0,22.945,2342136.925,4996.15,15482.5,829.0
2019,Odisha,sundargarh,mung,zaid,lateritic,tubewell,local,4.81,274.0,22.945,2342136.925,4996.15,15482.5,853.0
2019,Odisha,sundargarh,cotton,kharif,red_black,none,hyv,0.81,1148.0,22.945,2342136.925,4996.15,15482.5,1175.0
2019,Odisha,sundargarh,cotton,rabi,alluvial,lift,hybrid,1.42,192.0,22.945,2342136.925,4996.15,15482.5,1887.0
2019,Odisha,sundargarh,sugarcane,kharif,alluvial,tubewell,hyv,1.86,1337.0,22.945,2342136.925,4996.15,15482.5,109063.0
2019,Odisha,sundargarh,sugarcane,rabi,saline,drip,hyv,3.14,175.0,22.945,2342136.925,4996.15,15482.5,89286.0
2019,Odisha,sundargarh,turmeric,kharif,saline,tubewell,hybrid,4.96,1259.0,22.945,2342136.925,4996.15,15482.5,4399.0
2019,Odisha,sundargarh,turmeric,rabi,red_black,lift,hybrid,2.36,83.0,22.945,2342136.925,4996.15,15482.5,5907.0
2020,Odisha,angul,rice,kharif,lateritic,canal,hyv,1.8,871.0,22.945,2342136.925,4996.15,15482.5,4306.0
2020,Odisha,angul,rice,zaid,alluvial,tubewell,hybrid,1.1,82.0,22.945,2342136.925,4996.15,15482.5,4541.0
2020,Odisha,angul,maize,kharif,lateritic,tubewell,hybrid,0.53,894.0,22.945,2342136.925,4996.15,15482.5,4236.0
2020,Odisha,angul,maize,rabi,saline,none,hybrid,0.54,112.0,22.945,2342136.925,4996.15,15482.5,2630.0
2020,Odisha,angul,maize,zaid,red_black,lift,hyv,1.22,168.0,22.945,2342136.925,4996.15,15482.5,4042.0
2020,Odisha,angul,wheat,kharif,alluvial,canal,hybrid,1.24,1331.0,22.945,2342136.925,4996.15,15482.5,4580.0
2020,Odisha,angul,wheat,rabi,saline,none,local,4.04,172.0,22.945,2342136.925,4996.15,15482.5,2634.0
2020,Odisha,angul,wheat,zaid,red_black,lift,hyv,3.86,210.0,22.945,2342136.925,4996.15,15482.5,3396.0
2020,Odisha,angul,groundnut,kharif,saline,canal,local,2.21,833.0,22.945,2342136.925,4996.15,15482.5,1916.0
2020,Odisha,angul,groundnut,rabi,lateritic,canal,hybrid,0.91,268.0,22.945,2342136.925,4996.15,15482.5,2956.0
2020,Odisha,angul,groundnut,zaid,saline,lift,hybrid,2.99,150.0,22.945,2342136.925,4996.15,15482.5,2116.0
2020,Odisha,angul,mung,kharif,lateritic,none,hybrid,2.48,1280.0,22.945,2342136.925,4996.15,15482.5,886.0
2020,Odisha,angul,mung,rabi,alluvial,tubewell,hyv,3.59,251.0,22.945,2342136.925,4996.15,15482.5,1104.0
2020,Odisha,angul,mung,zaid,lateritic,tubewell,local,1.97,197.0,22.945,2342136.925,4996.15,15482.5,865.0
2020,Odisha,angul,cotton,kharif,lateritic,drip,hybrid,2.35,903.0,22.945,2342136.925,4996.15,15482.5,1757.0
2020,Odisha,angul,cotton,rabi,red_black,lift,hybrid,4.34,127.0,22.945,2342136.925,4996.15,15482.5,1439.0
2020,Odisha,angul,sugarcane,kharif,lateritic,tubewell,local,4.54,1172.0,22.945,2342136.925,4996.15,15482.5,73907.0
2020,Odisha,angul,sugarcane,rabi,lateritic,tubewell,hyv,3.0,156.0,22.945,2342136.925,4996.15,15482.5,84534.0
2020,Odisha,angul,turmeric,kharif,saline,none,hybrid,3.4,1304.0,22.945,2342136.925,4996.15,15482.5,4284.0
2020,Odisha,angul,turmeric,rabi,lateritic,tubewell,hyv,1.8,196.0,22.945,2342136.925,4996.15,15482.5,6251.0
2020,Odisha,balangir,rice,kharif,red_black,canal,hyv,3.1,1310.0,22.945,2342136.925,4996.15,15482.5,4310.0
2020,Odisha,balangir,rice,zaid,lateritic,none,hyv,3.22,199.0,22.945,2342136.925,4996.15,15482.5,3175.0
2020,Odisha,balangir,maize,kharif,alluvial,lift,local,3.07,965.0,22.945,2342136.925,4996.15,15482.5,3564.0
2020,Odisha,balangir,maize,rabi,red_black,none,local,3.5,244.0,22.945,2342136.925,4996.15,15482.5,3086.0
2020,Odisha,balangir,maize,zaid,saline,drip,hybrid,1.01,279.0,22.945,2342136.925,4996.15,15482.5,3888.0
2020,Odisha,balangir,wheat,kharif,lateritic,canal,hybrid,4.78,1331.0,22.945,2342136.925,4996.15,15482.5,4761.0
2020,Odisha,balangir,wheat,rabi,lateritic,tubewell,local,0.63,298.0,22.945,2342136.925,4996.15,15482.5,3713.0
2020,Odisha,balangir,wheat,zaid,lateritic,none,hyv,2.29,270.0,22.945,2342136.925,4996.15,15482.5,3500.0
2020,Odisha,balangir,groundnut,kharif,lateritic,none,local,0.67,1367.0,22.945,2342136.925,4996.15,15482.5,1554.0
2020,Odisha,balangir,groundnut,rabi,saline,lift,hybrid,2.77,162.0,22.945,2342136.925,4996.15,15482.5,2195.0
2020,Odisha,balangir,groundnut,zaid,lateritic,canal,hybrid,3.83,145.0,22.945,2342136.925,4996.15,15482.5,2866.0
2020,Odisha,balangir,mung,kharif,red_black,drip,local,1.57,862.0,22.945,2342136.925,4996.15,15482.5,1050.0
2020,Odisha,balangir,mung,rabi,lateritic,none,local,1.75,286.0,22.945,2342136.925,4996.15,15482.5,752.0
2020,Odisha,balangir,mung,zaid,alluvial,lift,hybrid,4.35,78.0,22.945,2342136.925,4996.15,15482.5,1236.0
2020,Odisha,balangir,cotton,kharif,alluvial,lift,hyv,4.26,1015.0,22.945,2342136.925,4996.15,15482.5,1500.0
2020,Odisha,balangir,cotton,rabi,alluvial,drip,local,4.01,92.0,22.945,2342136.925,4996.15,15482.5,1789.0
2020,Odisha,balangir,sugarcane,kharif,red_black,drip,hybrid,0.61,1289.0,22.945,2342136.925,4996.15,15482.5,99375.0
2020,Odisha,balangir,sugarcane,rabi,lateritic,canal,local,3.25,51.0,22.945,2342136.925,4996.15,15482.5,70894.0
2020,Odisha,balangir,turmeric,kharif,saline,drip,hyv,0.87,1311.0,22.945,2342136.925,4996.15,15482.5,5052.0
2020,Odisha,balangir,turmeric,rabi,alluvial,none,local,2.29,237.0,22.945,2342136.925,4996.15,15482.5,4575.0
2020,Odisha,balasore,rice,kharif,alluvial,tubewell,local,1.21,1271.0,22.945,2342136.925,4996.15,15482.5,4029.0
2020,Odisha,balasore,rice,zaid,alluvial,tubewell,local,3.23,72.0,22.945,2342136.925,4996.15,15482.5,3543.0
2020,Odisha,balasore,maize,kharif,alluvial,none,hyv,2.31,985.0,22.945,2342136.925,4996.15,15482.5,3373.0
2020,Odisha,balasore,maize,rabi,alluvial,none,hybrid,3.75,235.0,22.945,2342136.925,4996.15,15482.5,4058.0
2020,Odisha,balasore,maize,zaid,saline,canal,local,1.39,236.0,22.945,2342136.925,4996.15,15482.5,2986.0
2020,Odisha,balasore,wheat,kharif,alluvial,tubewell,hyv,3.07,1145.0,22.945,2342136.925,4996.15,15482.5,4162.0
2020,Odisha,balasore,wheat,rabi,alluvial,tubewell,hybrid,1.3,220.0,22.945,2342136.925,4996.15,15482.5,5070.0
2020,Odisha,balasore,wheat,zaid,alluvial,canal,local,3.94,75.0,22.945,2342136.925,4996.15,15482.5,3454.0
2020,Odisha,balasore,groundnut,kharif,red_black,none,local,4.05,1440.0,22.945,2342136.925,4996.15,15482.5,1898.0
2020,Odisha,balasore,groundnut,rabi,lateritic,drip,hyv,4.37,133.0,22.945,2342136.925,4996.15,15482.5,2752.0
2020,Odisha,balasore,groundnut,zaid,lateritic,tubewell,hybrid,1.79,265.0,22.945,2342136.925,4996.15,15482.5,2399.0
2020,Odisha,balasore,mung,kharif,lateritic,drip,hybrid,4.31,1158.0,22.945,2342136.925,4996.15,15482.5,1492.0
2020,Odisha,balasore,mung,rabi,alluvial,lift,hybrid,3.81,288.0,22.945,2342136.925,4996.15,15482.5,1028.0
2020,Odisha,balasore,mung,zaid,red_black,tubewell,local,4.01,260.0,22.945,2342136.925,4996.15,15482.5,984.0
2020,Odisha,balasore,cotton,kharif,alluvial,none,local,4.86,1082.0,22.945,2342136.925,4996.15,15482.5,1168.0
2020,Odisha,balasore,cotton,rabi,saline,tubewell,hyv,2.97,149.0,22.945,2342136.925,4996.15,15482.5,1340.0
2020,Odisha,balasore,sugarcane,kharif,lateritic,canal,local,4.31,876.0,22.945,2342136.925,4996.15,15482.5,72368.0
2020,Odisha,balasore,sugarcane,rabi,alluvial,tubewell,local,4.96,158.0,22.945,2342136.925,4996.15,15482.5,96872.0
2020,Odisha,balasore,turmeric,kharif,red_black,none,hybrid,1.23,1306.0,22.945,2342136.925,4996.15,15482.5,4596.0
2020,Odisha,balasore,turmeric,rabi,alluvial,canal,local,3.2,234.0,22.945,2342136.925,4996.15,15482.5,4585.0
2020,Odisha,bargarh,rice,kharif,saline,none,hyv,4.38,1033.0,22.945,2342136.925,4996.15,15482.5,2167.0
2020,Odisha,bargarh,rice,rabi,alluvial,canal,hyv,1.94,90.0,22.945,2342136.925,4996.15,15482.5,4310.0
2020,Odisha,bargarh,rice,zaid,lateritic,none,hybrid,3.7,113.0,22.945,2342136.925,4996.15,15482.5,2923.0
2020,Odisha,bargarh,maize,kharif,alluvial,none,local,3.27,1215.0,22.945,2342136.925,4996.15,15482.5,3703.0
2020,Odisha,bargarh,maize,rabi,saline,lift,hyv,2.4,209.0,22.945,2342136.925,4996.15,15482.5,3297.0
2020,Odisha,bargarh,maize,zaid,red_black,none,hyv,3.16,139.0,22.945,2342136.925,4996.15,15482.5,3738.0
2020,Odisha,bargarh,wheat,kharif,red_black,canal,hyv,4.3,1057.0,22.945,2342136.925,4996.15,15482.5,4380.0
2020,Odisha,bargarh,wheat,rabi,alluvial,lift,local,4.27,161.0,22.945,2342136.925,4996.15,15482.5,3291.0
2020,Odisha,bargarh,wheat,zaid,alluvial,none,local,3.0,254.0,22.945,2342136.925,4996.15,15482.5,3328.0
2020,Odisha,bargarh,groundnut,kharif,alluvial,drip,local,1.43,1222.0,22.945,2342136.925,4996.15,15482.5,2810.0
2020,Odisha,bargarh,groundnut,rabi,lateritic,drip,local,2.52,291.0,22.945,2342136.925,4996.15,15482.5,2182.0
2020,Odisha,bargarh,groundnut,zaid,saline,none,local,2.41,53.0,22.945,2342136.925,4996.15,15482.5,1242.0
2020,Odisha,bargarh,mung,kharif,alluvial,drip,hybrid,3.52,951.0,22.945,2342136.925,4996.15,15482.5,1407.0
2020,Odisha,bargarh,mung,rabi,alluvial,drip,hybrid,0.99,65.0,22.945,2342136.925,4996.15,15482.5,1362.0
2020,Odisha,bargarh,mung,zaid,alluvial,lift,local,2.79,76.0,22.945,2342136.925,4996.15,15482.5,941.0
2020,Odisha,bargarh,cotton,kharif,alluvial,tubewell,hyv,3.71,848.0,22.945,2342136.925,4996.15,15482.5,1729.0
2020,Odisha,bargarh,cotton,rabi,red_black,canal,hybrid,4.79,101.0,22.945,2342136.925,4996.15,15482.5,1795.0
2020,Odisha,bargarh,sugarcane,kharif,lateritic,lift,local,3.67,1378.0,22.945,2342136.925,4996.15,15482.5,61306.0
2020,Odisha,bargarh,sugarcane,rabi,lateritic,lift,hyv,2.89,140.0,22.945,2342136.925,4996.15,15482.5,82918.0
2020,Odisha,bargarh,turmeric,kharif,saline,lift,hybrid,2.43,830.0,22.945,2342136.925,4996.15,15482.5,4074.0
2020,Odisha,bargarh,turmeric,rabi,alluvial,tubewell,hybrid,0.52,221.0,22.945,2342136.925,4996.15,15482.5,6003.0
2020,Odisha,bhadrak,rice,kharif,saline,tubewell,local,4.2,1250.0,22.945,2342136.925,4996.15,15482.5,2972.0
2020,Odisha,bhadrak,rice,zaid,saline,lift,hyv,4.2,199.0,22.945,2342136.925,4996.15,15482.5,2210.0
2020,Odisha,bhadrak,maize,kharif,lateritic,none,local,3.65,832.0,22.945,2342136.925,4996.15,15482.5,2977.0
2020,Odisha,bhadrak,maize,rabi,red_black,none,hyv,2.37,297.0,22.945,2342136.925,4996.15,15482.5,3036.0
2020,Odisha,bhadrak,maize,zaid,alluvial,canal,local,4.08,200.0,22.945,2342136.925,4996.15,15482.5,3426.0
2020,Odisha,bhadrak,wheat,kharif,saline,lift,local,4.61,1470.0,22.945,2342136.925,4996.15,15482.5,2122.0
2020,Odisha,bhadrak,wheat,rabi,lateritic,canal,hybrid,3.96,260.0,22.945,2342136.925,4996.15,15482.5,4478.0
2020,Odisha,bhadrak,wheat,zaid,red_black,drip,hybrid,0.51,231.0,22.945,2342136.925,4996.15,15482.5,4207.0
2020,Odisha,bhadrak,groundnut,kharif,red_black,none,local,0.69,1313.0,22.945,2342136.925,4996.15,15482.5,1859.0
2020,Odisha,bhadrak,groundnut,rabi,red_black,none,hybrid,4.24,287.0,22.945,2342136.925,4996.15,15482.5,2467.0
2020,Odisha,bhadrak,groundnut,zaid,saline,lift,hybrid,1.51,168.0,22.945,2342136.925,4996.15,15482.5,1721.0
2020,Odisha,bhadrak,mung,kharif,saline,drip,hybrid,1.04,1417.0,22.945,2342136.925,4996.15,15482.5,1013.0
2020,Odisha,bhadrak,mung,rabi,red_black,drip,local,2.35,75.0,22.945,2342136.925,4996.15,15482.5,1003.0
2020,Odisha,bhadrak,mung,zaid,lateritic,tubewell,hyv,1.79,172.0,22.945,2342136.925,4996.15,15482.5,954.0
2020,Odisha,bhadrak,cotton,kharif,red_black,drip,local,1.55,1130.0,22.945,2342136.925,4996.15,15482.5,1407.0
2020,Odisha,bhadrak,cotton,rabi,lateritic,lift,local,3.82,221.0,22.945,2342136.925,4996.15,15482.5,1504.0
2020,Odisha,bhadrak,sugarcane,kharif,red_black,drip,hybrid,3.06,1425.0,22.945,2342136.925,4996.15,15482.5,93391.0
2020,Odisha,bhadrak,sugarcane,rabi,alluvial,lift,local,3.7,92.0,22.945,2342136.925,4996.15,15482.5,88349.0
2020,Odisha,bhadrak,turmeric,kharif,lateritic,lift,local,1.46,1271.0,22.945,2342136.925,4996.15,15482.5,3807.0
2020,Odisha,bhadrak,turmeric,rabi,lateritic,drip,local,0.9,90.0,22.945,2342136.925,4996.15,15482.5,4505.0
2020,Odisha,boudh,rice,kharif,red_black,none,local,4.32,1358.0,22.945,2342136.925,4996.15,15482.5,3081.0
2020,Odisha,boudh,rice,zaid,lateritic,none,hyv,3.58,196.0,22.945,2342136.925,4996.15,15482.5,3091.0
2020,Odisha,boudh,maize,kharif,saline,drip,local,4.54,1255.0,22.945,2342136.925,4996.15,15482.5,2730.0
2020,Odisha,boudh,maize,rabi,red_black,none,hybrid,2.79,267.0,22.945,2342136.925,4996.15,15482.5,4104.0
2020,Odisha,boudh,maize,zaid,saline,none,hyv,1.87,244.0,22.945,2342136.925,4996.15,15482.5,2460.0
2020,Odisha,boudh,wheat,kharif,saline,none,hyv,2.85,1038.0,22.945,2342136.925,4996.15,15482.5,2759.0
2020,Odisha,boudh,wheat,rabi,saline,drip,hybrid,2.18,188.0,22.945,2342136.925,4996.15,15482.5,4317.0
2020,Odisha,boudh,wheat,zaid,alluvial,tubewell,local,1.67,171.0,22.945,2342136.925,4996.15,15482.5,3193.0
2020,Odisha,boudh,groundnut,kharif,saline,canal,hybrid,0.92,993.0,22.945,2342136.925,4996.15,15482.5,2382.0
2020,Odisha,boudh,groundnut,rabi,alluvial,lift,hyv,3.18,215.0,22.945,2342136.925,4996.15,15482.5,2197.0
2020,Odisha,boudh,groundnut,zaid,lateritic,none,hybrid,4.51,201.0,22.945,2342136.925,4996.15,15482.5,2367.0
2020,Odisha,boudh,mung,kharif,lateritic,canal,hybrid,3.52,1316.0,22.945,2342136.925,4996.15,15482.5,1221.0
2020,Odisha,boudh,mung,rabi,saline,tubewell,hybrid,3.88,221.0,22.945,2342136.925,4996.15,15482.5,982.0
2020,Odisha,boudh,mung,zaid,alluvial,lift,hyv,0.69,232.0,22.945,2342136.925,4996.15,15482.5,1064.0
2020,Odisha,boudh,cotton,kharif,red_black,none,local,4.06,1163.0,22.945,2342136.925,4996.15,15482.5,1172.0
2020,Odisha,boudh,cotton,rabi,alluvial,lift,hyv,4.55,95.0,22.945,2342136.925,4996.15,15482.5,1741.0
2020,Odisha,boudh,sugarcane,kharif,red_black,lift,hybrid,4.52,1371.0,22.945,2342136.925,4996.15,15482.5,94494.0
2020,Odisha,boudh,sugarcane,rabi,red_black,tubewell,hybrid,2.2,288.0,22.945,2342136.925,4996.15,15482.5,86005.0
2020,Odisha,boudh,turmeric,kharif,saline,lift,local,1.82,1419.0,22.945,2342136.925,4996.15,15482.5,3039.0
2020,Odisha,boudh,turmeric,rabi,red_black,lift,hybrid,2.19,234.0,22.945,2342136.925,4996.15,15482.5,5577.0
2020,Odisha,cuttack,rice,kharif,saline,canal,local,1.7,955.0,22.945,2342136.925,4996.15,15482.5,2781.0
2020,Odisha,cuttack,rice,rabi,lateritic,none,hybrid,2.02,90.0,22.945,2342136.925,4996.15,15482.5,3168.0
2020,Odisha,cuttack,rice,zaid,lateritic,canal,hybrid,2.33,82.0,22.945,2342136.925,4996.15,15482.5,3987.0
2020,Odisha,cuttack,maize,kharif,lateritic,none,hyv,2.91,1313.0,22.945,2342136.925,4996.15,15482.5,3658.0
2020,Odisha,cuttack,maize,rabi,alluvial,tubewell,hyv,1.12,172.0,22.945,2342136.925,4996.15,15482.5,4435.0
2020,Odisha,cuttack,maize,zaid,saline,tubewell,hybrid,3.09,209.0,22.945,2342136.925,4996.15,15482.5,3694.0
2020,Odisha,cuttack,wheat,kharif,alluvial,none,hyv,0.83,915.0,22.945,2342136.925,4996.15,15482.5,4275.0
2020,Odisha,cuttack,wheat,rabi,lateritic,drip,hyv,3.48,213.0,22.945,2342136.925,4996.15,15482.5,5289.0
2020,Odisha,cuttack,wheat,zaid,lateritic,tubewell,hybrid,2.33,171.0,22.945,2342136.925,4996.15,15482.5,4056.0
2020,Odisha,cuttack,groundnut,kharif,alluvial,lift,hyv,1.34,1060.0,22.945,2342136.925,4996.15,15482.5,2431.0
2020,Odisha,cuttack,groundnut,rabi,alluvial,canal,hyv,2.0,55.0,22.945,2342136.925,4996.15,15482.5,3153.0
2020,Odisha,cuttack,groundnut,zaid,red_black,tubewell,hyv,3.88,117.0,22.945,2342136.925,4996.15,15482.5,2604.0
2020,Odisha,cuttack,mung,kharif,alluvial,none,hyv,1.93,997.0,22.945,2342136.925,4996.15,15482.5,913.0
2020,Odisha,cuttack,mung,rabi,red_black,canal,local,4.04,266.0,22.945,2342136.925,4996.15,15482.5,982.0
2020,Odisha,cuttack,mung,zaid,saline,none,hybrid,2.68,241.0,22.945,2342136.925,4996.15,15482.5,943.0
2020,Odisha,cuttack,cotton,kharif,lateritic,none,hybrid,1.66,1359.0,22.945,2342136.925,4996.15,15482.5,1593.0
2020,Odisha,cuttack,cotton,rabi,alluvial,none,hyv,2.58,74.0,22.945,2342136.925,4996.15,15482.5,1618.0
2020,Odisha,cuttack,sugarcane,kharif,alluvial,canal,hyv,1.72,907.0,22.945,2342136.925,4996.15,15482.5,104130.0
2020,Odisha,cuttack,sugarcane,rabi,red_black,tubewell,hybrid,1.33,146.0,22.945,2342136.925,4996.15,15482.5,99135.0
2020,Odisha,cuttack,turmeric,kharif,saline,canal,hybrid,3.48,1054.0,22.945,2342136.925,4996.15,15482.5,5217.0
2020,Odisha,cuttack,turmeric,rabi,saline,drip,hybrid,3.28,288.0,22.945,2342136.925,4996.15,15482.5,5362.0
2020,Odisha,deogarh,rice,kharif,saline,drip,hybrid,1.91,892.0,22.945,2342136.925,4996.15,15482.5,3995.0
2020,Odisha,deogarh,rice,zaid,red_black,drip,hyv,4.12,81.0,22.945,2342136.925,4996.15,15482.5,3232.0
2020,Odisha,deogarh,maize,kharif,lateritic,drip,hybrid,3.2,1289.0,22.945,2342136.925,4996.15,15482.5,4407.0
2020,Odisha,deogarh,maize,rabi,lateritic,canal,hybrid,4.68,61.0,22.945,2342136.925,4996.15,15482.5,5025.0
2020,Odisha,deogarh,maize,zaid,alluvial,canal,local,2.64,236.0,22.945,2342136.925,4996.15,15482.5,3867.0
2020,Odisha,deogarh,wheat,kharif,lateritic,none,hybrid,2.92,1204.0,22.945,2342136.925,4996.15,15482.5,3784.0
2020,Odisha,deogarh,wheat,rabi,saline,tubewell,hyv,1.62,215.0,22.945,2342136.925,4996.15,15482.5,3709.0
2020,Odisha,deogarh,wheat,zaid,alluvial,tubewell,hybrid,3.11,203.0,22.945,2342136.925,4996.15,15482.5,4381.0
2020,Odisha,deogarh,groundnut,kharif,saline,none,hyv,0.53,1471.0,22.945,2342136.925,4996.15,15482.5,1419.0
2020,Odisha,deogarh,groundnut,rabi,red_black,drip,local,1.84,114.0,22.945,2342136.925,4996.15,15482.5,2670.0
2020,Odisha,deogarh,groundnut,zaid,alluvial,tubewell,hyv,4.64,224.0,22.945,2342136.925,4996.15,15482.5,3141.0
2020,Odisha,deogarh,mung,kharif,saline,canal,hyv,2.74,1246.0,22.945,2342136.925,4996.15,15482.5,763.0
2020,Odisha,deogarh,mung,rabi,lateritic,canal,local,4.19,130.0,22.945,2342136.925,4996.15,15482.5,1084.0
2020,Odisha,deogarh,mung,zaid,red_black,lift,hyv,3.9,278.0,22.945,2342136.925,4996.15,15482.5,963.0
2020,Odisha,deogarh,cotton,kharif,saline,none,hyv,3.96,996.0,22.945,2342136.925,4996.15,15482.5,1257.0
2020,Odisha,deogarh,cotton,rabi,alluvial,drip,hyv,1.09,144.0,22.945,2342136.925,4996.15,15482.5,2184.0
2020,Odisha,deogarh,sugarcane,kharif,saline,canal,hyv,4.02,988.0,22.945,2342136.925,4996.15,15482.5,79387.0
2020,Odisha,deogarh,sugarcane,rabi,red_black,lift,hybrid,1.8,211.0,22.945,2342136.925,4996.15,15482.5,78875.0
2020,Odisha,deogarh,turmeric,kharif,red_black,canal,local,4.66,1491.0,22.945,2342136.925,4996.15,15482.5,4093.0
2020,Odisha,deogarh,turmeric,rabi,lateritic,lift,local,1.03,96.0,22.945,2342136.925,4996.15,15482.5,3940.0
2020,Odisha,dhenkanal,rice,kharif,saline,lift,hyv,3.62,1210.0,22.945,2342136.925,4996.15,15482.5,2761.0
2020,Odisha,dhenkanal,rice,rabi,alluvial,canal,hyv,0.62,121.0,22.945,2342136.925,4996.15,15482.5,3315.0
2020,Odisha,dhenkanal,rice,zaid,alluvial,none,hyv,4.6,258.0,22.945,2342136.925,4996.15,15482.5,3496.0
2020,Odisha,dhenkanal,maize,kharif,saline,canal,local,0.53,1349.0,22.945,2342136.925,4996.15,15482.5,3229.0
2020,Odisha,dhenkanal,maize,rabi,alluvial,none,hyv,3.15,173.0,22.945,2342136.925,4996.15,15482.5,4343.0
2020,Odisha,dhenkanal,maize,zaid,lateritic,lift,local,4.44,202.0,22.945,2342136.925,4996.15,15482.5,2976.0
2020,Odisha,dhenkanal,wheat,kharif,saline,canal,local,4.69,938.0,22.945,2342136.925,4996.15,15482.5,2505.0
2020,Odisha,dhenkanal,wheat,rabi,red_black,lift,local,3.37,87.0,22.945,2342136.925,4996.15,15482.5,3161.0
2020,Odisha,dhenkanal,wheat,zaid,lateritic,none,local,1.42,238.0,22.945,2342136.925,4996.15,15482.5,2591.0
2020,Odisha,dhenkanal,groundnut,kharif,red_black,lift,local,2.44,1195.0,22.945,2342136.925,4996.15,15482.5,2096.0
2020,Odisha,dhenkanal,groundnut,rabi,alluvial,drip,hyv,2.99,212.0,22.945,2342136.925,4996.15,15482.5,3380.0
2020,Odisha,dhenkanal,groundnut,zaid,red_black,tubewell,hyv,4.77,82.0,22.945,2342136.925,4996.15,15482.5,2241.0
2020,Odisha,dhenkanal,mung,kharif,lateritic,none,hybrid,1.96,1074.0,22.945,2342136.925,4996.15,15482.5,925.0
2020,Odisha,dhenkanal,mung,rabi,alluvial,none,hybrid,4.75,217.0,22.945,2342136.925,4996.15,15482.5,1018.0
2020,Odisha,dhenkanal,mung,zaid,red_black,canal,hybrid,2.6,272.0,22.945,2342136.925,4996.15,15482.5,1286.0
2020,Odisha,dhenkanal,cotton,kharif,alluvial,tubewell,local,1.13,1258.0,22.945,2342136.925,4996.15,15482.5,1438.0
2020,Odisha,dhenkanal,cotton,rabi,saline,canal,hybrid,4.73,71.0,22.945,2342136.925,4996.15,15482.5,1540.0
2020,Odisha,dhenkanal,sugarcane,kharif,saline,lift,hyv,3.94,1100.0,22.945,2342136.925,4996.15,15482.5,60706.0
2020,Odisha,dhenkanal,sugarcane,rabi,saline,tubewell,local,0.64,192.0,22.945,2342136.925,4996.15,15482.5,69281.0
2020,Odisha,dhenkanal,turmeric,kharif,saline,drip,hybrid,1.26,1286.0,22.945,2342136.925,4996.15,15482.5,4533.0
2020,Odisha,dhenkanal,turmeric,rabi,alluvial,canal,hybrid,2.94,67.0,22.945,2342136.925,4996.15,15482.5,7196.0
2020,Odisha,gajapati,rice,kharif,saline,drip,local,4.22,1450.0,22.945,2342136.925,4996.15,15482.5,2649.0
2020,Odisha,gajapati,rice,rabi,lateritic,lift,hyv,3.74,87.0,22.945,2342136.925,4996.15,15482.5,3165.0
2020,Odisha,gajapati,rice,zaid,lateritic,canal,hyv,4.31,53.0,22.945,2342136.925,4996.15,15482.5,3844.0
2020,Odisha,gajapati,maize,kharif,alluvial,none,hybrid,0.81,1251.0,22.945,2342136.925,4996.15,15482.5,4586.0
2020,Odisha,gajapati,maize,rabi,red_black,lift,hybrid,4.57,138.0,22.945,2342136.925,4996.15,15482.5,4548.0
2020,Odisha,gajapati,maize,zaid,red_black,tubewell,hyv,1.64,142.0,22.945,2342136.925,4996.15,15482.5,4351.0
2020,Odisha,gajapati,wheat,kharif,red_black,canal,hyv,0.74,1347.0,22.945,2342136.925,4996.15,15482.5,3900.0
2020,Odisha,gajapati,wheat,rabi,alluvial,canal,hyv,3.21,230.0,22.945,2342136.925,4996.15,15482.5,4084.0
2020,Odisha,gajapati,wheat,zaid,alluvial,drip,local,3.39,283.0,22.945,2342136.925,4996.15,15482.5,4185.0
2020,Odisha,gajapati,groundnut,kharif,lateritic,canal,hybrid,3.18,1267.0,22.945,2342136.925,4996.15,15482.5,2414.0
2020,Odisha,gajapati,groundnut,rabi,red_black,drip,hybrid,3.81,195.0,22.945,2342136.925,4996.15,15482.5,3191.0
2020,Odisha,gajapati,groundnut,zaid,saline,drip,hybrid,2.87,276.0,22.945,2342136.925,4996.15,15482.5,2534.0
